2959			否	醉鱼草皂苷&nbsp;Ⅳ		否		NULL	NULL	00:00.0	用于含量测定，药理研究	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	42417.53.jpg	"<DIV align=left>【名称】醉鱼草皂苷 Ⅳ </DIV><DIV>【别名】&nbsp; &nbsp;&nbsp;</DIV><DIV>【英文名】&nbsp;&nbsp;&nbsp;buddlejasaponin IV</DIV><DIV>【分子式】&nbsp;C48H78O18</DIV><DIV>【分子量】&nbsp;&nbsp;942</DIV><DIV>【CAS号】&nbsp;</DIV><DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV><DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV><DIV>【性状】 本品为白色粉末 </DIV><DIV>【作用与用途】本品用于含量测定。</DIV><DIV>【提取来源】</DIV><DIV>本品为唇形科风轮菜属植物细风轮菜(Clinopodium gracile (Benth.) Matsum.)的全草</DIV><DIV>【药理性质】</DIV><DIV>&nbsp;熔点:193℃溶于热水和乙醇，微溶于冷水，基本不溶于醚.</DIV><DIV>【用法】</DIV><DIV>色谱条件：动相:甲醇-水(40:60);蒸发光散射检测器 &nbsp;(仅供参考)</DIV><DIV>【贮藏方法】 </DIV><DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存。</DIV><DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV><DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV><DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;81711798</DIV><DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV><DIV>&nbsp;</DIV><DIV>相关产品：</DIV><DIV target=""_blank"">&nbsp;&nbsp;&nbsp; <A href=""/ProductView-4129.html0"">雷公藤红素</A></DIV><DIV target=""_blank"">&nbsp;&nbsp;&nbsp; <A href=""/ProductView-4128.html"">雷公藤甲素</A></DIV><DIV>&nbsp;</DIV>"	关	不分页	5000	NULL	00:00.0	00:00.0	45:01.0	192.168.1.13	admin	16:16.2	192.168.1.13	admin	NULL	NULL	1		10	JOT-10001	醉鱼草皂苷&nbsp;Ⅳ	buddlejasaponin IV		HPLC≥98%	20mg																																																																																																										
2960			否	紫云英苷；黄芪苷、莰非醇-3-O-葡萄糖苷、山柰酚-3-葡萄糖苷、百蕊草素Ⅱ		否		NULL	NULL	00:00.0	本品用于含量测定，药理科研。	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	43120.98.jpg	"<DIV align=left><IMG border=0 src=""/news/webEdit/UploadFile/201352212248242.jpg""></DIV> <DIV align=left>【名称】紫云英苷</DIV> <DIV align=left>【别名】&nbsp; 黄芪苷、莰非醇-3-O-葡萄糖苷、山柰酚-3-葡萄糖苷、百蕊草素Ⅱ</DIV> <DIV>【英文名】Astragalin</DIV> <DIV align=left>【分子式】C21H20O11</DIV> <DIV align=left>【分子量】448.38 </DIV> <DIV>【CAS号】480-10-4 &nbsp;</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】 本品为白色粉末</DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品来源为檀香科百蕊草属植物百蕊草ThesiumchinenseTurcz.的全草。</DIV> <DIV>【药理性质】 </DIV> <DIV>【用法】</DIV> <DIV>　　色谱条件：流动相：乙腈-水(23∶77)"	用冰醋酸调pH至3.85	流速1.0 mL.m in-1	检测波长346 nm（仅供参考）</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　&nbsp; 2-8°C，避光保存、低温下保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128&nbsp; 87075086 </DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	58:27.0	192.168.1.13	admin	58:27.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10002	紫云英苷；黄芪苷、莰非醇-3-O-葡萄糖苷、山柰酚-3-葡萄糖苷、百蕊草素Ⅱ	Astragalin	480-10-4	HPLC≥98%	20mg	NULL																																																																																																						
2961			否	紫菀酮		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	43857.3.jpg	<DIV align=left>【名称】紫菀酮</DIV> <DIV>【别名】</DIV> <DIV>【英文名】Shionone</DIV> <DIV>【分子式】C30H50O</DIV> <DIV>【分子量】426.72</DIV> <DIV>【CAS号】10376-48-4</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】本品为白色结晶</DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】本品为菊科植物紫菀 Aster tataricus L. f.的干燥根及根茎</DIV> <DIV>【药理作用】</DIV> <DIV>熔点485.6°C，能溶于石油醚、苯、乙醚、氯仿等有机溶剂，不溶于水。醋酐―浓硫酸反应（Liebermann-Burchard反应）呈阳性，三氯醋酸反应呈阳性。</DIV> <DIV>【用法】</DIV> <DIV>检测条件：流动相：乙腈;流速1mL/min;检测波长203nm（仅供参考）</DIV> <DIV>【贮藏方法】2-8°C，密封避光、低温下保存</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128&nbsp; 81711798&nbsp; </DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货或者换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	10:07.0	192.168.1.13	admin	10:07.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10003	紫菀酮	Shionone	10376-48-4	HPLC≥98%	20mg	NULL																																																																																																									
2962			否	紫杉醇		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	43991.66.jpg	<DIV align=left>【名称】&nbsp;紫杉醇 </DIV> <DIV align=left></DIV> <DIV>【别名】&nbsp; &nbsp;&nbsp;</DIV> <DIV>【英文名】&nbsp; &nbsp;Taxol</DIV> <DIV>【分子式】&nbsp;&nbsp;&nbsp;C47H51NO14</DIV> <DIV>【分子量】&nbsp;&nbsp;&nbsp;853.89</DIV> <DIV>【CAS号】&nbsp;&nbsp;33069-62-4</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】 本品为白色针晶粉 </DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品为属红豆属植物红豆杉(Taxus brevifolia)的树皮。</DIV> <DIV>【药理性质】 </DIV> <DIV>熔点：213-216℃无臭，无味。不溶于水，易溶于氯仿、丙酮等有机溶剂，在碱性条件下很快分解。</DIV> <DIV>【用法】</DIV> <DIV>色谱条件：流动相：甲醇：乙腈：水（10：40：50）检测波长：228nm (仅供参考)</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;87075086</DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	11:07.0	192.168.1.13	admin	11:07.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10004	紫杉醇	Paclitaxel	33069-62-4	HPLC≥98%	20mg	NULL																																																																																																									
2963			否	紫萁酮		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44088.5.jpg	<DIV align=left>【名称】紫萁酮</DIV> <DIV align=left>【别名】&nbsp; </DIV> <DIV>【英文名】 Osmundacetone</DIV> <DIV align=left>【分子式】 C10H10O3</DIV> <DIV align=left>【分子量】 178</DIV> <DIV>【CAS号】 </DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】 本品为无色结晶</DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品来源为紫萁科植物紫萁OsmundajaponicaThunb.的干燥根茎和叶柄残基。</DIV> <DIV>【药理性质】</DIV> <DIV>【用法】</DIV> <DIV>　　色谱条件：流动相：乙腈-0.1%磷酸水(17:83)为流动相;检测波长为332 nm;流速为1 mL·min-1（仅供参考）</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　&nbsp; 2-8°C，避光保存、低温下保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128&nbsp; 87075086 </DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	13:38.0	192.168.1.13	admin	13:38.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10005	紫萁酮	Osmundacetone		HPLC≥98%	20mg	NULL																																																																																																									
2964			否	紫堇灵；堇醇灵碱		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44180.98.jpg	<DIV align=left>【名称】紫堇灵</DIV> <DIV>【别名】&nbsp; &nbsp;紫堇醇灵碱</DIV> <DIV>【英文名】&nbsp;&nbsp;Corynoline</DIV> <DIV>【分子式】 &nbsp;C21H21NO5</DIV> <DIV>【分子量】&nbsp;&nbsp;367.40</DIV> <DIV>【CAS号】 &nbsp;18797-79-0</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】本品无色结晶</DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品来源为罂粟科植物紫堇Corydalis bungeana Turcz.的干燥全草</DIV> <DIV>【药理性质】</DIV> <DIV>熔点218～219℃</DIV> <DIV>【用法】</DIV> <DIV>色谱条件：流动相；甲醇-15 mmol *L-1磷酸二氢钾/磷酸氢二钾缓冲液(pH 6.70	70∶30)	流速0.8 mL*min-1	检测波长289 nm (仅供参考)</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存、低温下保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;81711798</DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	14:55.0	192.168.1.13	admin	14:55.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10006	紫堇灵；堇醇灵碱	Corynoline	18797-79-0	HPLC≥98%	20mg	NULL																																																																																																						
2965			否	紫丁香苷；紫丁香酚苷，刺五加苷B		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44272.23.jpg	<DIV align=left>【名称】紫丁香苷 </DIV> <DIV>【别名】&nbsp; &nbsp;&nbsp;紫丁香酚苷，刺五加苷B</DIV> <DIV>【英文名】&nbsp;&nbsp;&nbsp;Syringin</DIV> <DIV>【分子式】&nbsp; C17H24O9</DIV> <DIV>【分子量】&nbsp;&nbsp;372.37</DIV> <DIV>【CAS号】&nbsp;118-34-3</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】 本品为无色结晶 </DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品为五加科植物刺五加 Acanthopanax senticosus（Rupr．etMaxim。)Harms的根及根茎。</DIV> <DIV>【药理性质】</DIV> <DIV>&nbsp;熔点:193℃溶于热水、乙醇、甲醇，微溶于冷水，稍微溶于丙酮，基本不溶苯、氯仿和乙醚。</DIV> <DIV>【用法】</DIV> <DIV>色谱条件：流动相:甲醇-水(20:80);检测波长:265 nm。 (仅供参考)</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;81711798</DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	16:32.0	192.168.1.13	admin	16:32.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10007	紫丁香苷；紫丁香酚苷，刺五加苷B	Syringin	118-34-3	HPLC≥98%	20mg	NULL																																																																																																									
2966			否	紫草酸		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44407.02.jpg	<DIV align=left>【名称】紫草酸</DIV><DIV></DIV><DIV>【别名】&nbsp; &nbsp;</DIV><DIV>【英文名】&nbsp;&nbsp;Lithospermic acid</DIV><DIV>【分子式】 &nbsp;C27H22O12</DIV><DIV>【分子量】&nbsp;&nbsp;538.46</DIV><DIV>【CAS号】 &nbsp;28831-65-4</DIV><DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV><DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV><DIV>【性状】本品为红色结晶</DIV><DIV>【作用与用途】本品用于含量测定。</DIV><DIV>【提取来源】</DIV><DIV>本品为唇形科甘西鼠尾 Salviaprzewalskii Maxim.根</DIV><DIV>【药理性质】</DIV><DIV>【用法】</DIV><DIV>色谱条件：流动相(仅供参考)</DIV><DIV>【贮藏方法】 </DIV><DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存、低温下保存。</DIV><DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV><DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV><DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;81711798</DIV><DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV><!--EndFragment-->	关	不分页	5000	NULL	00:00.0	00:00.0	17:59.0	192.168.1.13	admin	17:11.9	192.168.1.13	admin	NULL	NULL	1		10	JOT-10008	紫草酸	Lithospermic acid	28831-65-4	HPLC≥98%	20mg																																																																																																										
2967			否	紫草素；紫草醌；紫草宁；紫根素		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44485.91.jpg	<DIV align=left>【名称】紫草素</DIV><DIV></DIV><DIV>【别名】&nbsp; &nbsp;紫草醌、紫草宁、紫根素</DIV><DIV>【英文名】&nbsp;&nbsp;shikonin</DIV><DIV>【分子式】 &nbsp;C16H16O5</DIV><DIV>【分子量】&nbsp;&nbsp;288.31</DIV><DIV>【CAS号】 &nbsp;517-88-4</DIV><DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV><DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV><DIV>【性状】本品紫色结晶粉末</DIV><DIV>【作用与用途】本品用于含量测定。</DIV><DIV>【提取来源】</DIV><DIV>存在于紫草科植物紫草(Lithosperraum erythrorhizon Sieb. et Zucc.)的根</DIV><DIV>【药理性质】</DIV><DIV>熔点147～149℃。旋光度 +138°(苯)。不溶于水，溶于乙醇、有机溶剂和植物油。易溶于碱水，遇酸又沉淀析出。</DIV><DIV>【用法】</DIV><DIV>色谱条件：流动相乙腈:（0.5%甲酸）水=55:45 检测波长：270nm (仅供参考)</DIV><DIV>【贮藏方法】 </DIV><DIV>　　&nbsp;&nbsp;&nbsp;&nbsp; 2-8°C，避光保存、低温下保存。</DIV><DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV><DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV><DIV>【联系电话】&nbsp; 028-81703128 &nbsp;&nbsp;81711798</DIV><DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV><!--EndFragment-->	关	不分页	5000	NULL	00:00.0	00:00.0	20:12.0	192.168.1.13	admin	17:32.5	192.168.1.13	admin	NULL	NULL	1		10	JOT-10009	紫草素；紫草醌；紫草宁；紫根素	shikonin	517-88-4	HPLC≥98%	20mg																																																																																																										
2968			否	紫草氰苷		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44597.45.jpg	<DIV align=left>【名称】紫草氰苷</DIV><DIV align=left>【别名】 </DIV><DIV>【英文名】Lithospermoside</DIV><DIV align=left>【分子式】C14H19NO8</DIV><DIV align=left>【分子量】 329.11</DIV><DIV>【CAS号】 63492-69-3</DIV><DIV>【检测方式】高效液相色谱法HPLC≥90%</DIV><DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV><DIV>【性状】 本品为黄色结晶性粉末</DIV><DIV>【作用与用途】本品用于含量测定。</DIV><DIV>【提取来源】</DIV><DIV>本品来源毛茛科植物天葵(Semiaquilegiaadoxoides(DC.)makino.)的干燥块根</DIV><DIV>【药理性质】 </DIV><DIV>熔点：271℃</DIV><DIV>【用法】</DIV><DIV>　　色谱条件：流动相：为乙腈∶水(23∶77)检测波长270nm(（仅供参考）</DIV><DIV>【贮藏方法】 </DIV><DIV>　　&nbsp; 2-8°C，避光保存、低温下保存。</DIV><DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV><DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV><DIV>【联系电话】&nbsp; 028-81703128&nbsp; 87075086 </DIV><DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV><!--EndFragment-->	关	不分页	5000	NULL	00:00.0	00:00.0	21:30.0	192.168.1.13	admin	17:49.2	192.168.1.13	admin	NULL	NULL	1		10	JOT-10010	紫草氰苷	Lithospermoside	63492-69-3	HPLC≥98%	20mg																																																																																																										
2969			否	梓醇；脱对羟基苯甲酸梓苷		否		NULL	NULL	00:00.0	用于含量测定，药理科研	1004001		0	0	成都普菲德生物技术有限公司	已审核		100	|0|	44717.44.jpg	<DIV align=left>【名称】梓醇</DIV> <DIV align=left>【别名】脱对羟基苯甲酸梓苷</DIV> <DIV>【英文名】Catalpol</DIV> <DIV>【分子式】C15H22O10</DIV> <DIV>【分子量】362.45</DIV> <DIV>【CAS号】2415-24-9</DIV> <DIV>【检测方式】高效液相色谱法HPLC≥98%</DIV> <DIV>【规格】20mg&nbsp; 50mg&nbsp; 100mg&nbsp; 500mg&nbsp; 1g&nbsp;&nbsp; (可根据客户需求包装)</DIV> <DIV>【性状】 本品为白色结晶粉末</DIV> <DIV>【作用与用途】本品用于含量测定。</DIV> <DIV>【提取来源】</DIV> <DIV>本品为玄参科地黄<I>Rehmannia glutinosa</I> (Gaert.) Libosch. ex Fisch. et Mey的叶。</DIV> <DIV>【药理性质】 </DIV> <DIV>熔点207～209℃。</DIV> <DIV>【用法】</DIV> <DIV>　色谱条件：流动相；乙腈-0.1%磷酸溶液（1：99）；检测波长为210nm（仅供参考）</DIV> <DIV>【贮藏方法】 </DIV> <DIV>　　 2-8°C，避光保存。</DIV> <DIV>【注意事项】&nbsp; 本品应在低温下保存，长时间在暴露在空气中，含量会有所降低。</DIV> <DIV>【生产单位】&nbsp; 成都普菲德生物技术有限公司</DIV> <DIV>【联系电话】&nbsp; 028-81703128&nbsp; 81711798 </DIV> <DIV>【质量承诺】&nbsp; 非人为造成的产品质量问题，我司负责退货换货。</DIV>	关	不分页	5000	NULL	00:00.0	00:00.0	23:24.0	192.168.1.13	admin	23:24.0	192.168.1.13	admin	NULL	NULL	1		10	JOT-10011	梓醇；脱对羟基苯甲酸梓苷	Catalpol	2415-24-9	HPLC≥98%	20mg	NULL																																																																																																									
